DATE,M,S,BL,D2M,LAIH,LAII,SP,T2M,PREC,U10,V10,AOD,PM25lag2,PM25lag,PM25
2018-07-13,7,3,2235.721003,272.7803278,2.444950249,0.477905164,82883.51978,307.2591741,0,0.031877979,3.282476426,0.108000005,94,84,100
2018-07-14,7,3,2175.239652,271.4106315,2.444573786,0.477660915,82701.49911,307.7728407,0,-1.150146964,3.325395013,0.301000014,98,94,84
2018-07-15,7,3,2185.459493,271.0210728,2.444454903,0.477416666,82521.30863,307.8837926,0,-1.356539601,3.018585113,0.253000012,115,98,94
2018-07-16,7,3,3270.186662,272.1779242,2.444831366,0.477173248,82474.05646,309.6097122,0,-1.342687746,3.352460788,0.331000016,103,115,98
2018-07-17,7,3,2399.070913,272.815145,2.445069132,0.476929,82611.48706,308.9776969,0,-2.88786215,3.694069543,0.486000023,93,103,115
2018-07-18,7,3,1947.052394,275.0217684,2.445306899,0.476684751,82817.79933,307.7794156,0,-2.050055798,3.170733438,0.409000019,95,93,103
2018-07-19,7,3,1591.619744,275.2917661,2.445683362,0.476318378,82860.55922,308.281576,0,-1.334145769,2.532947767,0.62700003,84,95,93
2018-07-20,7,3,1892.434885,272.3020837,2.445921129,0.476074129,82884.1853,308.7549711,0,-1.273197608,3.461883853,0.230000011,90,84,95
2018-07-21,7,3,2002.675132,267.695043,2.446158895,0.475829881,82815.80276,309.4987602,0,-1.767708824,3.627758392,0.382000018,88,90,84
2018-07-22,7,3,2212.600708,270.2031966,2.446535358,0.475585632,82701.83187,309.0500211,0,-2.394043526,3.862843987,0.21000001,110,88,90
2018-07-23,7,3,2457.541804,273.7854287,2.446773125,0.475341383,82503.67225,308.9965998,0,-2.804289292,3.019938402,0.42200002,124,110,88
2018-07-24,7,3,2391.11284,276.6660609,2.447149588,0.47522009,82764.72384,309.5316349,0,-1.407560599,2.598678936,0.62700003,128,124,110
2018-07-25,7,3,2969.45529,276.9452556,2.447387354,0.474975841,83001.98296,308.909482,0,-0.65194192,2.732461199,0.530000025,110,128,124
2018-07-26,7,3,3445.683103,276.3310273,2.447625121,0.474853717,83147.56622,310.1595409,0,1.228216506,2.124254554,0.531000025,98,110,128
2018-07-27,7,3,3537.242822,277.1062031,2.448001584,0.474609468,83064.70854,310.2063873,0,1.658085734,2.023337876,0.386000018,108,98,110
2018-07-28,7,3,2598.776649,278.838524,2.448239351,0.474487344,83087.50272,307.8772177,0,0.960644844,2.286262554,0.556000026,103,108,98
2018-07-29,7,3,2494.735322,274.1184915,2.448615814,0.474120971,83046.57303,307.4210818,0,1.504099281,2.735747757,0.21800001,104,103,108
2018-07-30,7,3,2712.116355,274.3096578,2.44885358,0.473998846,83059.21798,308.2947259,0,1.193356005,2.877456425,0.291000014,91,104,103
2018-07-31,7,3,1769.042877,273.2086453,2.44921023,0.473754598,83120.27975,307.3109517,0,-0.088171429,2.943187595,0.246000012,102,91,104
2018-08-01,8,3,2503.866163,272.3625212,2.44946781,0.473632473,82988.67249,308.0457003,0,-1.101665472,3.556807395,0.285000014,90,102,91
2018-08-02,8,3,2348.725633,274.3668106,2.449705576,0.473389056,82961.05326,306.7644105,0,-1.203938334,2.987459471,0.462000022,78,90,102
2018-08-03,8,3,2378.128617,274.731406,2.45008204,0.473266931,82979.52154,306.4734698,0,-2.119545937,2.559626888,0.369000018,86,78,90
2018-08-04,8,3,2732.220959,275.3988455,2.450319806,0.473022683,83119.61423,306.5268911,0,-0.707118475,3.083736301,0.521000025,89,86,78
2018-08-05,8,3,2592.745267,272.3316455,2.450557573,0.472900558,83229.59199,308.4319776,0,-0.523350534,2.82293822,0.289000014,95,89,86
2018-08-06,8,3,2289.919666,274.6223558,2.450934036,0.47265631,83287.49253,307.8969425,0,-0.442317184,3.066530201,0.538000026,103,95,89
2018-08-07,8,3,2141.480671,281.398575,2.451171802,0.472534185,83214.45133,305.9877467,0,-0.71173576,3.243231051,0.499000024,92,103,95
2018-08-08,8,3,1749.859733,282.0929487,2.451528452,0.472289937,83140.91098,305.7724177,0,-1.596407553,2.127347785,0.459000022,72,92,103
2018-08-09,8,3,1730.425283,274.5671738,2.451786032,0.472167812,83109.79776,307.8870801,0,-1.525070501,3.000605705,0.287000014,83,72,92
2018-08-10,8,3,1856.246598,272.4216448,2.452023798,0.471923564,83161.54221,309.0171465,0,-1.191702529,3.457437333,0.239000011,94,83,72
2018-08-11,8,3,1967.910921,278.3563384,2.452400262,0.471801439,83365.85792,308.1944582,0,-0.972381494,3.057637161,0.448000021,100,94,83
2018-08-12,8,3,1490.175262,281.159453,2.452638028,0.471558021,83225.43246,305.9869248,0,-1.314522308,2.735941084,0.235000011,89,100,94
2018-08-13,8,3,1861.607825,275.4481151,2.452994678,0.471435897,82945.9126,307.3347858,0,-2.105463217,3.484889762,0.518000025,88,89,100
2018-08-14,8,3,1811.597622,270.7583014,2.453252258,0.471191648,83039.75141,306.4611418,0,-1.656893986,3.583486517,0.153000007,93,88,89
2018-08-15,8,3,1575.033445,268.5221162,2.453371141,0.4709474,83158.38097,306.3501898,0,-1.346612438,2.820811624,0.292000014,86,93,88
2018-08-16,8,3,1530.049393,272.4577758,2.453371141,0.470825275,83359.36906,306.0559616,0,-1.21571241,2.531787805,0.222000011,103,86,93
2018-08-17,8,3,1632.750414,274.4357881,2.453371141,0.470581027,83141.74289,307.2739677,0,-0.120723288,2.678909628,0.241000011,120,103,86
2018-08-19,8,3,2315.636805,267.832998,2.453371141,0.470214654,82687.85588,308.8733199,0,0.497531165,1.630304148,0.22000001,103,120,103
2018-08-20,8,3,1775.493104,278.7813712,2.453371141,0.470092529,83236.91274,305.0886248,0,1.390514072,2.847297418,0.563000027,94,103,120
2018-08-21,8,3,1574.782138,281.8374034,2.453371141,0.469848281,83327.59032,303.6248806,0,0.210797771,2.843044225,0.167000008,76,94,103
2018-08-22,8,3,1478.866422,276.7698556,2.453371141,0.469726156,83216.94704,304.4574313,0,-0.456169038,2.874943175,0.386000018,79,76,94
2018-08-23,8,3,1518.154169,275.3049047,2.453371141,0.469482739,83213.45304,306.1052736,0,-1.646966823,2.709841943,0.247000012,78,79,76
2018-08-24,8,3,1776.330796,274.2104615,2.453371141,0.46923849,83326.09289,305.111637,0,-1.415409984,2.797032406,0.313000015,92,78,79
2018-08-25,8,3,1713.838984,276.7967897,2.453371141,0.469116366,83166.20087,304.4327753,0,1.107474505,2.457550249,0.355000017,78,92,78
2018-08-26,8,3,2000.078287,277.7999198,2.453371141,0.468749993,83061.04816,304.2782644,0,0.78264851,2.019857991,0.21600001,80,78,92
2018-08-27,8,3,1275.223534,275.5190634,2.453371141,0.468627868,83075.85606,304.8034371,0,-1.574244586,2.471276463,0.445000021,104,80,78
2018-08-28,8,3,1922.508023,270.8384467,2.453371141,0.46838362,83164.86983,306.2030757,0,-0.871724683,2.280656072,0.196000009,101,104,80
2018-08-29,8,3,1581.316134,274.5297289,2.453371141,0.468139371,83394.97457,306.4249797,0,-1.098895101,2.53913423,0.42600002,90,101,104
2018-08-30,8,3,1691.472612,274.1086376,2.453371141,0.468017247,83401.29704,306.4323765,0,0.149618745,2.613565113,0.179000009,78,90,101
2018-08-31,8,3,1545.295385,276.0748251,2.453371141,0.467773829,83352.71383,305.6705062,0,0.233191602,2.606991996,0.302000014,90,78,90
2018-09-01,9,4,1778.425025,276.3566475,2.453371141,0.46752958,83497.13242,304.4483908,0,-1.057339537,3.168800168,0.378000018,85,90,78
2018-09-02,9,4,1653.69271,280.238439,2.453371141,0.467407456,83560.52353,300.4146702,0,-0.193907254,2.480942812,0.43100002,73,85,90
2018-09-03,9,4,1677.064312,271.4914338,2.453371141,0.467041083,83344.06202,300.6562989,0,-0.256240601,2.59075253,0.481000023,74,73,85
2018-09-04,9,4,1493.609798,270.1545839,2.453371141,0.466918958,83299.63833,301.3811852,0,-0.562135728,2.582826125,0.271000013,86,74,73
2018-09-05,9,4,1595.556896,265.6473963,2.453371141,0.46667471,83329.25413,302.1734644,0,-0.051002285,2.261710029,0.492000023,85,86,74
2018-09-06,9,4,1443.934672,270.2531232,2.453371141,0.466430461,83237.07912,302.2696228,0,-1.090583989,2.379059499,0.293000014,83,85,86
2018-09-07,9,4,1629.734723,267.9696392,2.453371141,0.466308337,83236.57998,303.5911841,0,-1.478897652,2.270023089,0.454000022,78,83,85
2018-09-08,9,4,2291.343742,265.6053529,2.453371141,0.466064088,83285.66234,303.7982944,0,2.198538935,-0.607262192,0.143000007,105,78,83
2018-09-09,9,4,3289.95619,270.3464071,2.453371141,0.465942794,83285.32958,303.9634896,0,1.034521403,1.268202735,0.326000015,97,105,78
2018-09-10,9,4,1664.91778,272.1306254,2.453371141,0.465576421,83481.49262,304.9735635,0,-0.986002485,2.065869809,0.320000015,91,97,105
2018-09-11,9,4,1657.462323,266.2787048,2.453371141,0.465332173,83603.4498,306.2104725,0,2.49289085,-0.027474612,0.154000007,89,91,97
2018-09-12,9,4,1972.350687,251.2777386,2.453371141,0.465210048,83667.17367,307.1621939,0,3.942025727,-0.341630937,0.464000022,96,89,91
2018-09-13,9,4,1570.342371,277.1929177,2.453371141,0.4649658,83850.19263,303.9873237,0,1.52903262,2.025851127,0.21900001,92,96,89
2018-09-14,9,4,1395.432314,278.322835,2.453371141,0.464721551,83732.06221,301.4830966,0,0.865528774,2.293995633,0.463000022,101,92,96
2018-09-15,9,4,1179.391587,277.1725529,2.453252258,0.464599427,83578.32629,302.3698905,0,0.795115179,2.064129867,0.141000007,95,101,92
2018-09-16,9,4,1995.219675,271.0782256,2.452875795,0.464355178,83404.12552,305.3228567,0,2.494045171,0.837276921,0.351000017,85,95,101
2018-09-17,9,4,2327.196953,266.3995796,2.452638028,0.464233054,83361.36563,305.0426003,0,3.624818252,-0.719971815,0.183000009,99,85,95
2018-09-18,9,4,2361.877395,269.9069218,2.452261565,0.463867512,83531.2405,303.3240775,0,2.637181004,2.008838353,0.373000018,85,99,85
2018-09-19,9,4,1456.751357,278.9548004,2.452023798,0.463623263,83617.42579,299.0298252,0,2.216084618,-0.334284512,0.63500003,69,85,99
2018-09-20,9,4,2027.303272,279.0093255,2.451667149,0.463501139,83669.33662,297.9844111,1.03E-04,1.503637553,1.357519795,0.400000019,61,69,85
2018-09-21,9,4,1671.535546,280.8914261,2.451409569,0.46325689,83769.33152,296.7672268,0,0.357396567,1.564572978,0.342000016,62,61,69
2018-09-22,9,4,2088.454777,275.3600867,2.451052919,0.480591068,83757.51848,298.5227336,0,1.57635979,1.36099968,0.116000006,97,62,61
2018-09-23,9,4,1683.682078,274.4121386,2.450815153,0.480591068,83526.9146,300.4648041,0,0.135074298,1.576365924,0.247000012,71,97,62
2018-09-24,9,4,1885.063197,274.113893,2.450557573,0.480591068,83534.7345,297.9950953,2.85E-06,2.934072426,0.327860357,0.20400001,74,71,97
2018-09-25,9,4,1595.640665,275.6136612,2.450200923,0.480591068,83554.7002,298.0986505,0,1.480781992,2.184379241,0.139000007,83,74,71
2018-09-26,9,4,2275.427597,270.7990309,2.449943343,0.480591068,83581.6539,300.0481178,0,1.468084459,0.174745398,0.22100001,64,83,74
2018-09-27,9,4,1577.127675,272.6541975,2.449586693,0.480591068,83868.99367,299.1810486,0,-0.231538126,2.178772759,0.145000007,56,64,83
2018-09-28,9,4,1489.672646,271.9539115,2.44921023,0.480591068,83980.13609,297.9334553,0,-0.931287658,1.979066,0.310000015,74,56,64
2018-09-29,9,4,1225.464639,275.5249758,2.448972464,0.480591068,83740.21487,297.3219867,0,-0.315110984,2.11942138,0.138000007,88,74,56
2018-09-30,9,4,1506.426483,271.5301926,2.448615814,0.480591068,83704.60937,299.7801893,0,0.924630022,2.187085819,0.292000014,81,88,74
2018-10-01,10,4,1616.331653,270.9317305,2.448358234,0.480591068,83843.20463,300.2042724,0,0.100906389,2.197912129,0.148000007,90,81,88
2018-10-02,10,4,1298.846444,273.3781329,2.448120467,0.480591068,83906.9285,299.1128337,0,0.503533635,1.896708711,0.270000013,92,90,81
2018-10-03,10,4,2145.836668,271.3534787,2.447744004,0.480591068,83623.24912,300.7688946,0,3.776034334,-1.453647663,0.306000015,91,92,90
2018-10-04,10,4,1681.755386,271.9874149,2.447506238,0.480591068,83560.19077,299.2887131,0,1.558352379,1.053609799,0.183000009,66,91,92
2018-10-05,10,4,1896.120729,268.4629926,2.447149588,0.480591068,83531.07412,299.3232315,0,1.769593165,0.776378925,0.329000016,50,66,91
2018-10-06,10,4,1488.918724,277.9155392,2.446892008,0.480591068,83987.78961,291.1464821,1.88E-06,0.013177975,0.039029865,0.309000015,69,50,66
2018-10-07,10,4,1141.276608,280.423036,2.446535358,0.480591068,84222.88577,289.2997481,2.48E-05,0.553169449,1.829237599,0.560000027,67,69,50
2018-10-08,10,4,850.1786924,275.523005,2.446297592,0.480713192,84087.61813,291.2566122,0,0.1189138,1.461723031,0.222000011,84,67,69
2018-10-09,10,4,1204.522343,273.8235305,2.445921129,0.480713192,83805.43617,294.4495634,0,1.118325125,1.816478019,0.246000012,76,84,67
2018-10-12,10,4,1571.766447,272.7579922,2.445069132,0.480957441,83801.94218,297.3121243,0,2.068100636,0.131053503,0.442000021,98,76,84
2018-10-13,10,4,650.3054183,281.0668261,2.444692669,0.481078735,84258.99042,290.0386061,3.24E-05,1.009818929,0.216310696,,90,98,76
2018-10-14,10,4,1133.318536,279.7470564,2.444454903,0.481078735,83919.57345,290.3574903,1.51E-04,2.672041506,0.678555479,0.486000023,81,90,98
2018-10-15,10,4,955.4765572,276.8454024,2.444098253,0.481200859,83800.44475,292.9455478,1.34E-05,1.408983211,-2.331352102,0.278000013,70,81,90
2018-10-16,10,4,748.8179792,276.8394901,2.44372179,0.481200859,84100.09669,290.7766422,2.38E-05,-0.254393687,0.035356653,0.343000016,94,70,81
2018-10-17,10,4,640.5044237,276.9334309,2.443246257,0.481322983,84012.24759,290.0361405,2.76E-05,0.280749637,0.029943498,0.148000007,86,94,70
2018-10-18,10,4,1431.117987,274.2643297,2.442869794,0.481445108,83791.2938,291.6987763,0,1.852242565,0.403837856,0.177000008,79,86,94
2018-10-19,10,4,1249.506395,273.0555809,2.442374447,0.481445108,83900.27327,291.4620788,0,0.238732344,1.240170324,0.20900001,93,79,86
2018-10-20,10,4,626.8500466,276.8118991,2.442017797,0.481567232,83814.08798,289.0268885,6.96E-05,0.22326444,0.530853675,0.362000017,92,93,79
2018-10-21,10,4,1006.491991,274.988922,2.441522451,0.481567232,83737.05364,292.0102637,0,1.878330225,-0.607068865,0.359000017,99,92,93
2018-10-22,10,4,889.5502091,276.9695619,2.441165801,0.481689356,83790.12913,289.792868,0,1.539652375,-0.690006135,0.487000023,61,99,92
2018-10-23,10,4,1130.470384,274.6322097,2.440789338,0.481811481,83653.36406,291.8812307,0,2.552222961,-0.685946269,0.21100001,67,61,99
2018-10-24,10,4,1168.166517,274.9094336,2.440313805,0.481811481,83491.30909,292.6924129,0,2.013847538,-0.775263328,0.067000003,89,67,61
2018-10-25,10,4,1214.07203,276.5136535,2.439937342,0.481933605,83344.06202,295.1645872,0,0.468211406,-0.636647892,0.199000009,52,89,67
2018-10-26,10,4,963.099553,278.866115,2.439461809,0.481933605,83462.69158,291.6831609,0,0.409110159,0.86859589,,61,52,89
2018-10-27,10,4,604.7349819,276.1168685,2.439085346,0.482055729,83666.84091,291.7760318,0,1.135409079,-0.437521113,0.188000009,86,61,52
2018-10-28,10,4,421.9506215,277.972692,2.438589999,0.482055729,84409.23235,284.579769,0,1.94274135,0.163339107,,90,86,61
2018-10-29,10,4,760.4618958,276.8480301,2.43823335,0.482177854,84167.98009,286.1166593,0,1.728499329,0.909581207,0.355000017,102,90,86
2018-10-30,10,4,806.7862548,271.9447145,2.437856886,0.482299978,84010.4174,287.0609839,0,1.576590655,0.708907813,0.359000017,69,102,90
2018-10-31,10,4,822.4510923,270.531004,2.437381353,0.482299978,84291.93383,288.4376102,0,1.279237505,0.821617436,0.073000004,71,69,102
2018-11-01,11,4,798.4931056,272.6640514,2.43700489,0.482422102,84553.9837,286.4495152,0,0.680375648,1.22644411,0.186000009,58,71,69
2018-11-02,11,4,711.5406921,272.2836897,2.436529357,0.482544227,84641.0009,285.3358862,0,-0.10779489,1.640163823,0.095000005,60,58,71
2018-11-03,11,4,585.0492236,272.3329594,2.436152894,0.482544227,84565.79675,283.4275123,0,0.202255793,1.895162096,,56,60,58
2018-11-04,11,4,502.7041153,270.1848026,2.435677361,0.482666351,84190.10874,284.7761951,0,-0.54759128,1.893228826,0.236000011,90,56,60
2018-11-05,11,4,305.4276859,266.0835969,2.435300898,0.482666351,83669.33662,284.6833242,0,0.380713856,0.687835174,,72,90,56
2018-11-06,11,4,437.1128439,273.809735,2.434944248,0.482788475,83559.19249,282.4593536,9.73E-07,-0.344661607,1.579265828,,86,72,90
2018-11-07,11,4,398.9978649,274.8187775,2.434448902,0.483031893,83916.24583,282.5579775,0,0.715005286,0.81117778,,110,86,72
2018-11-08,11,4,359.8776558,276.4052602,2.434072438,0.48352039,83810.59398,283.5318893,0,-0.201756638,0.745833264,0.238000011,128,110,86
2018-11-09,11,4,406.9559375,277.3860547,2.433596905,0.484131012,83614.26455,285.115626,4.54E-07,0.107139724,0.953853083,0.41200002,129,128,110
2018-11-10,11,4,542.5782471,276.7061336,2.433220442,0.484497385,83707.43784,285.57094,0,0.576025009,0.224817083,0.436000021,96,129,128
2018-11-11,11,4,460.5682155,277.6908696,2.432863793,0.484985052,83761.01248,285.0950793,1.10E-05,0.357165703,1.181978907,0.275000013,62,96,129
2018-11-12,11,4,222.1611166,278.7025398,2.432368446,0.485473549,83862.00567,281.6292684,1.57E-04,-0.411381375,0.22114387,,77,62,96
2018-11-13,11,4,175.5016808,277.3952517,2.432011796,0.485962046,83784.3058,280.6035791,4.52E-04,0.307299026,0.369618983,,54,77,62
2018-11-14,11,4,455.6258336,275.9775997,2.43151645,0.486450544,83681.31604,280.4005781,6.68E-06,-1.105128436,1.063856129,,92,54,77
2018-11-15,11,4,192.0042102,275.3673129,2.4311598,0.48693821,83795.12056,280.5879636,0,0.037649585,0.715094276,,119,92,54
2018-11-16,11,4,244.9463347,278.3116672,2.430664454,0.487548832,83866.66433,280.9923219,1.19E-04,0.506765735,0.721667393,,105,119,92
2018-11-17,11,4,155.5646149,275.8908851,2.430169107,0.487915205,83815.08626,284.1022646,0,1.014667078,-0.937851309,0.106000005,137,105,119
2018-11-18,11,4,98.68533868,274.6965887,2.429812458,0.488403702,83728.56821,285.0276863,0,0.233884195,0.361692577,0.217320245,143,137,105
2018-11-19,11,4,149.1143877,275.5328589,2.429435994,0.488891369,83736.22173,284.5945626,0,1.11209179,-0.537471156,0.265000013,142,143,137
2018-11-20,11,4,133.0307043,275.136731,2.428960461,0.489379866,83708.43613,282.5892085,0,0.588491678,0.673142324,,110,142,143
2018-11-21,11,4,203.3968192,275.5538807,2.428465115,0.489868363,83255.88016,284.6438746,0,1.157802911,-0.426694803,0.179000009,69,110,142
2018-11-22,11,4,396.2334818,275.6911788,2.428108465,0.490356861,83382.66238,283.6716066,3.83E-06,1.13056093,-0.772943405,0.262000012,59,69,110
2018-11-23,11,4,266.7263227,273.7624362,2.427613119,0.490966652,83467.18387,282.7428975,1.25E-04,1.285239975,0.279721942,,66,59,69
2018-11-24,11,4,287.5848496,278.534366,2.427236655,0.491333025,84118.73135,280.9397225,1.75E-04,-0.663254268,0.789138505,,76,66,59
2018-11-25,11,4,163.6902258,278.3274335,2.426761123,0.491821522,83408.78418,278.9664211,4.57E-04,0.12976442,0.893921723,,62,76,66
2018-11-26,11,4,502.6203461,274.6046187,2.426384659,0.492309188,83191.98991,280.6479599,0,2.209389555,-0.568596798,0.148000007,98,62,76
2018-11-27,11,4,109.742871,271.0775687,2.425909126,0.492797686,83709.93355,281.816654,0,1.112322654,0.391851584,0.040000002,126,98,62
2018-11-28,11,4,95.92095559,273.0720041,2.42541378,0.493286183,83806.1017,284.112127,0,0.930401628,0.392818219,0.115000005,155,126,98
2018-11-29,11,4,70.5388927,271.0966196,2.42505713,0.49377468,84023.56149,285.7903783,0,0.847059635,0.107854266,1.684700014,111,155,126
2018-11-30,11,4,91.22988126,276.6424115,2.424680667,0.494384471,84466.96651,283.724206,0,-0.624469074,0.933747078,0.144000007,106,111,155
2018-12-01,12,1,106.8947188,275.6208874,2.42418532,0.494750844,84128.54782,283.4628525,0,-0.378598652,0.73210705,0.134000006,106,106,111
2018-12-02,12,1,263.8781704,276.8657672,2.423709788,0.495239342,83678.82033,285.1287758,0,1.269541206,0.240669894,0.140000007,152,106,106
2018-12-03,12,1,114.4339454,276.4006617,2.423333324,0.495727839,83741.04678,283.2220456,0,0.549244756,0.943606754,0.329000016,160,152,106
2018-12-04,12,1,54.20390173,275.7266529,2.422857791,0.496215506,83912.41907,284.0217217,0,0.349316319,0.568939088,0.190000009,153,160,152
2018-12-05,12,1,92.23511147,275.3095032,2.422481328,0.496581879,83618.42408,283.0963001,0,-0.109180076,0.59619819,0.350000017,99,153,160
2018-12-06,12,1,151.96254,278.1086763,2.422005795,0.496948252,82974.36373,281.8758284,2.85E-06,-1.404790228,-0.073486431,0.192000009,49,99,153
2018-12-07,12,1,445.824839,274.408854,2.421629332,0.4971925,82954.56441,279.4800876,4.54E-07,1.268156021,-0.555450564,0.152000007,54,49,99
2018-12-08,12,1,217.8888882,272.6785039,2.421133985,0.497558873,83334.57831,278.8004041,0,1.217827615,-0.737951223,0.033000002,125,54,49
2018-12-09,12,1,334.4955929,273.8728002,2.420777336,0.497924415,83506.94889,280.4350965,1.58E-05,1.358193077,-0.432107958,0.074000004,99,125,54
2018-12-12,12,1,47.25105942,267.3120536,2.419429993,0.49890141,83651.70025,284.2986907,0,0.671833671,-0.562023681,0.047000002,126,99,125
2018-12-13,12,1,24.63337962,264.1377742,2.41895446,0.499145659,83677.15652,284.5756597,0,-0.36820976,-0.67434665,0.021000001,89,126,99
2018-12-14,12,1,91.39741963,273.1843389,2.418577997,0.499512032,83891.12232,282.4881189,0,0.7581769,-0.660233782,0.050000002,117,89,126
2018-12-15,12,1,78.32942686,269.1061258,2.418340231,0.499877574,84011.41569,283.3075197,0,0.96203003,-0.946551023,0.057000003,147,117,89
2018-12-16,12,1,77.40796583,268.8913101,2.418340231,0.500121823,84127.8823,283.3872408,0,0.847752227,-0.027667939,0.085000004,127,147,117
2018-12-17,12,1,103.6277206,270.7083748,2.418340231,0.500488196,83818.58026,280.4433151,3.24E-04,-0.329193703,-1.292026317,0.097000005,71,127,147
2018-12-18,12,1,454.5368342,274.1900967,2.418340231,0.500732444,83641.55102,278.5563097,0,1.819228978,-1.269987042,,144,71,127
2018-12-19,12,1,29.40822314,272.4367541,2.418340231,0.501098817,84079.79823,280.259217,0,0.065815024,-0.614608617,0.112000005,86,144,71
2018-12-20,12,1,51.6908262,272.6528837,2.418340231,0.501343066,83774.48933,278.3401588,8.49E-05,-0.590993759,-0.314371834,0.133000006,94,86,144
2018-12-21,12,1,55.79551624,272.1536179,2.418340231,0.501708608,83467.35025,275.1422764,1.43E-06,-0.062083769,-1.540451472,0.21000001,101,94,86
2018-12-22,12,1,137.8055478,270.5861861,2.418340231,0.501952857,83560.8563,276.4917812,0,0.262049633,-0.487206144,0.139000007,100,101,94
2018-12-23,12,1,27.31399353,269.4713781,2.418340231,0.50231923,83624.91293,274.387803,0,-0.079860316,-1.513192369,0.110000005,120,100,101
2018-12-24,12,1,40.71706304,269.2867811,2.418340231,0.502563478,83391.14781,277.8396422,0,-0.31326407,-0.082766125,0.087000004,112,120,100
2018-12-25,12,1,23.46061104,270.7839216,2.418340231,0.502929851,83669.503,275.8112757,0,0.17108912,-1.730878536,0.055000003,161,112,120
2018-12-26,12,1,27.984147,269.4135684,2.418340231,0.5031741,83681.48243,281.5569442,0,0.054964404,-0.576523204,0.057000003,113,161,112
2018-12-27,12,1,56.88451564,270.9658908,2.418340231,0.503661767,83385.99,281.5585879,0,-0.992697548,0.167012319,,63,113,161
2018-12-28,12,1,188.4021352,273.1396678,2.418340231,0.503906015,82879.19387,278.769995,4.45E-04,-1.111823499,-0.627754851,,47,63,113
2018-12-29,12,1,249.8049474,270.3956767,2.418340231,0.504272388,83436.23702,277.6300662,0,0.924168293,-1.03606141,0.056000003,110,47,63
2018-12-30,12,1,43.64898449,268.256717,2.418340231,0.504516637,83601.61961,277.9259381,0,-0.4312357,-0.286532751,0.086000004,77,110,47
2018-12-31,12,1,69.4498933,268.1023387,2.418340231,0.50488301,83582.81857,278.4478233,0,0.500994129,-1.266507157,0.137000007,86,77,110
2019-01-01,1,1,88.96811328,268.8742299,2.418340231,0.505127259,83784.97133,275.9920864,0,0.415805222,-1.240408016,0.092000004,130,86,77
2019-01-02,1,1,78.74827278,267.233879,2.418340231,0.505492801,83691.13252,276.8747709,2.85E-06,-0.410227053,0.255169417,,91,130,86
2019-01-03,1,1,69.53366249,272.8716409,2.418340231,0.505737049,83254.88188,273.5651147,6.01E-04,-0.698114769,-0.484499567,,115,91,130
2019-01-04,1,1,84.36080814,265.189517,2.418340231,0.506103422,83770.82895,274.2554825,0,1.038215231,-1.81168921,0.055000003,152,115,91
2019-01-05,1,1,19.85853611,260.2040853,2.418340231,0.506347671,83771.82724,276.4260318,0,-0.526813498,-0.947131004,0.040000002,131,152,115
2019-01-06,1,1,76.73781235,271.6628921,2.418340231,0.506469795,83113.95728,276.8024467,1.26E-04,-0.970765445,-0.457820445,0.42900002,77,131,152
2019-01-07,1,1,292.3596931,269.5101369,2.418340231,0.506714044,83099.31576,276.7794344,4.28E-06,0.573716366,-1.713865763,0.073000004,98,77,131
2019-01-08,1,1,31.66999112,259.4157709,2.418340231,0.506958293,83518.26279,274.1585023,0,-0.958991368,-0.689426154,0.068000003,63,98,77
2019-01-09,1,1,85.86865346,266.1906763,2.418340231,0.507080417,82980.85259,277.9719627,5.71E-06,-1.287742055,-0.235494431,0.156000007,62,63,98
2019-01-10,1,1,221.3234247,261.9626834,2.418340231,0.507323835,83623.4155,271.9000132,4.54E-07,1.549348673,-1.696273009,0.035000002,83,62,63
2019-01-11,1,1,23.71191859,256.2901043,2.418340231,0.507445959,83857.347,274.3467097,0,-0.127418351,-0.62717487,0.110000005,108,83,62
2019-01-12,1,1,33.84798991,257.0554262,2.418340231,0.507690208,83586.31257,273.1040476,0,-0.337043087,-0.640127777,0.069000003,124,108,83
2019-01-13,1,1,84.27703895,267.0184064,2.418340231,0.507812332,83289.65548,273.5577179,5.83E-04,-1.488132222,-1.086519749,,114,124,108
2019-01-14,1,1,111.3344855,273.3393741,2.418340231,0.507934457,82863.38769,276.314258,3.41E-04,-1.199551913,-0.218868311,0.043000002,76,114,124
2019-01-15,1,1,75.56504377,265.8451318,2.418577997,0.508178705,83430.58008,279.4858407,0,-0.176361571,-1.71850561,0.100000005,86,76,114
2019-01-16,1,1,45.49190655,264.8262355,2.418815763,0.508422954,83194.81838,279.8737617,0,-1.223792659,-0.548490794,0.114000005,44,86,76
2019-01-17,1,1,104.8842583,273.8905373,2.419073344,0.508545078,82061.4319,275.0263933,0.001198772,0.027260694,0.554246238,,63,44,86
2019-01-18,1,1,298.3910744,265.9870284,2.419429993,0.508789327,83038.0876,272.9363868,2.85E-06,1.135870807,-1.044761123,0.178000008,92,63,44
2019-01-19,1,1,297.6371517,263.4690208,2.419687573,0.508911451,83166.20087,272.4317608,0,1.286625161,-1.106239099,0.41100002,148,92,63
2019-01-20,1,1,13.9946932,260.4780246,2.420044223,0.509154869,83609.60589,273.3251297,0,-0.062083769,-0.847567615,0.225000011,123,148,92
2019-01-21,1,1,25.88991739,256.2152144,2.420281989,0.509276994,83589.80657,272.5903811,0,-0.099022049,-0.631041409,0.101000005,139,123,148
